ID,Price
143_#65,10.129742963936252
143_#66,10.10359485987563
143_#67,10.077572918139763
143_#68,10.05167286203968
143_#69,10.025894691575374
143_#70,10.00023541306457
143_#71,9.97469545417616
143_#72,9.94927353190345
143_#73,9.923967080233066
143_#74,9.89877695450279
143_#75,9.873699733361452
143_#76,9.848736699815737
143_#77,9.82388400484557
143_#78,9.799143786795444
143_#79,9.774512624314172
143_#80,9.749990089732858
143_#81,9.725576183051505
143_#82,9.701268765925622
143_#83,9.677068266024111
143_#84,9.652971261995788
143_#85,9.628979464516242
143_#86,9.605091162909886
143_#87,9.581304646501131
143_#88,9.557620770627771
143_#89,9.534036541607522
143_#90,9.510551959440384
143_#91,9.487167879464156
143_#92,9.463880452658756
143_#93,9.440691389699776
143_#94,9.41759769690493
143_#95,9.394599801943125
143_#96,9.371696849476551
143_#97,9.348887128829634
143_#98,9.326171495340162
143_#99,9.30354695532585
143_#100,9.281015647131188
168_#1,11.328347901954343
168_#2,11.377057729974414
168_#3,11.414463023385846
168_#4,11.443341890040177
168_#5,11.4674450088607
168_#6,11.488742798728122
168_#7,11.508200442129493
168_#8,11.526259309783107
168_#9,11.543121226713453
168_#10,11.558881077903145
168_#11,11.573602249631543
168_#12,11.5873504614153
168_#13,11.600203876703205
168_#14,11.612251547384671
168_#15,11.623594191535506
168_#16,11.634331749485757
168_#17,11.644574661133213
168_#18,11.654425977790956
168_#19,11.663975917967049
168_#20,11.6733154779153
168_#21,11.682518932355704
168_#22,11.691650445313396
168_#23,11.70076212575423
168_#24,11.70989324983904
168_#25,11.719074538525312
168_#26,11.728326990948544
168_#27,11.73765566245617
168_#28,11.747063275158345
168_#29,11.756549051309308
168_#30,11.766097824866758
168_#31,11.775697929644313
168_#32,11.785333421853904
168_#33,11.794981746868524
168_#34,11.804626183154344
168_#35,11.81424845368603
168_#36,11.823825226090811
168_#37,11.833344056436538
168_#38,11.84278550107923
168_#39,11.852139060451147
168_#40,11.86139151287438
168_#41,11.870534692018456
168_#42,11.879561209298666
168_#43,11.888466787113336
168_#44,11.897249092225186
168_#45,11.90590695801558
168_#46,11.914441162230275
168_#47,11.922852482615031
168_#48,11.931144419025763
168_#49,11.939321249064148
168_#50,11.94738725033186
168_#51,11.955345533811936
168_#52,11.96320115485181
168_#53,11.970958779926033
168_#54,11.978622297763408
168_#55,11.986197541457122
168_#56,11.993687233117337
168_#57,12.001091761616925
168_#58,12.008417737794844
168_#59,12.015666328269734
168_#60,12.022839866278868
168_#61,12.029938351822253
168_#62,12.036963729264276
168_#63,12.043917165223585
168_#64,12.050799437445932
168_#65,12.057608990439803
168_#66,12.064348157442478
168_#67,12.071015771835311
168_#68,12.07761222249119
168_#69,12.08413634279147
168_#70,12.09059007710055
168_#71,12.096971481054034
168_#72,12.10327977690616
168_#73,12.10951729789421
168_#74,12.1156836551453
168_#75,12.121776904295032
168_#76,12.127800156326447
168_#77,12.133751855748024
168_#78,12.13963394692416
168_#79,12.145446040981977
168_#80,12.151187360175712
168_#81,12.156860626615527
168_#82,12.16246661804718
168_#83,12.168005723343548
168_#84,12.173477553631756
168_#85,12.178885219894834
168_#86,12.18422716664127
168_#87,12.189505338235458
168_#88,12.194720901296035
168_#89,12.19987307807725
168_#90,12.204963424070614
168_#91,12.209994661386286
168_#92,12.214964456786989
168_#93,12.21987397689136
168_#94,12.224727110428194
168_#95,12.229520357541578
168_#96,12.23425605146879
168_#97,12.238936136574225
168_#98,12.243558668493485
168_#99,12.248126369336726
168_#100,12.252639239103951
213_#1,4.275696770771804
213_#2,4.2776047823649375
213_#3,4.280089977782077
213_#4,4.283364567445806
213_#5,4.287337842857401
213_#6,4.29184822621549
213_#7,4.296747584076674
213_#8,4.30194004063247
213_#9,4.307354831796941
213_#10,4.312932814085743
213_#11,4.318621998751121
213_#12,4.324378884526966
213_#13,4.330164950404989
213_#14,4.335953810371323
213_#15,4.341723509204855
213_#16,4.3474641039260575
213_#17,4.353168521633559
213_#18,4.358837229957203
213_#19,4.364473560759619
213_#20,4.370083745208458
213_#21,4.375674265822416
213_#22,4.381254422589985
213_#23,4.3868310838244815
213_#24,4.392412497347254
213_#25,4.398006805762937
213_#26,4.403620377605448
213_#27,4.409257833642173
213_#28,4.414925106926738
213_#29,4.420624892176111
213_#30,4.426361623105738
213_#31,4.43213643956336
213_#32,4.437953287906447
213_#33,4.443813423428856
213_#34,4.449718483565709
213_#35,4.45566786916627
213_#36,4.46166398487087
213_#37,4.4677076124981525
213_#38,4.473798061563428
213_#39,4.479936208872651
213_#40,4.486123980476236
213_#41,4.492358783951243
213_#42,4.498643653046276
213_#43,4.504976547726147
213_#44,4.511359554789029
213_#45,4.517791388252853
213_#46,4.5242732581098375
213_#47,4.530804492142085
213_#48,4.537384920833777
213_#49,4.5440153859186285
213_#50,4.550694870301735
213_#51,4.557424858707844
213_#52,4.564204766599652
213_#53,4.5710335535007625
213_#54,4.577913312054718
213_#55,4.584840979286051
213_#56,4.591819945511119
213_#57,4.598847124372963
213_#58,4.605923404368282
213_#59,4.613048703661854
213_#60,4.620222846892489
213_#61,4.62744659395868
213_#62,4.634719032982234
213_#63,4.6420396028073405
213_#64,4.649408396959968
213_#65,4.656824936119527
213_#66,4.664289594389892
213_#67,4.6718018807597295
213_#68,4.679360649535923
213_#69,4.686966906122635
213_#70,4.694620510230913
213_#71,4.70232050321958
213_#72,4.71006704875908
213_#73,4.717859983178967
213_#74,4.725698745323434
213_#75,4.733582774036665
213_#76,4.741512490185521
213_#77,4.7494871689437455
213_#78,4.75750627253702
213_#79,4.765569847728327
213_#80,4.77367735674335
213_#81,4.781828308570751
213_#82,4.79002289026247
213_#83,4.798259652165994
213_#84,4.806538430610878
213_#85,4.814860160856807
213_#86,4.823223416632761
213_#87,4.8316279173608345
213_#88,4.8400724705849285
213_#89,4.848558409050096
213_#90,4.8570840492889005
213_#91,4.865649438064329
213_#92,4.874253546590728
213_#93,4.882896608683017
213_#94,4.891577034399731
213_#95,4.900295525185635
213_#96,4.90905077167717
213_#97,4.917841978903602
213_#98,4.926668585709121
213_#99,4.935531480590428
213_#100,4.944428605976215
226_#1,30.276507016530147
226_#2,30.268101398885456
226_#3,30.25501452526418
226_#4,30.238925798935817
226_#5,30.220828669721776
226_#6,30.20137468588153
226_#7,30.18100251357
226_#8,30.15998309364756
226_#9,30.13852285724592
226_#10,30.116759425119568
226_#11,30.09478741153721
226_#12,30.072694979794683
226_#13,30.050535887999203
226_#14,30.02835744328513
226_#15,30.006209103111097
226_#16,29.98411452104428
226_#17,29.96209735065186
226_#18,29.940191997122447
226_#19,29.918413512726083
226_#20,29.89677479940848
226_#21,29.87530166106111
226_#22,29.85399839833255
226_#23,29.83287791316853
226_#24,29.811946656541927
226_#25,29.7912110794256
226_#26,29.77068623408956
226_#27,29.75036781988525
226_#28,29.730262287785514
226_#29,29.710378239087525
226_#30,29.69070707249412
226_#31,29.671263840275323
226_#32,29.65203349016111
226_#33,29.63303107442151
226_#34,29.614252292407933
226_#35,29.5956928434718
226_#36,29.57735272761313
226_#37,29.559231944831907
226_#38,29.541330495128136
226_#39,29.523646228177533
226_#40,29.506174843331507
226_#41,29.48891634059008
226_#42,29.471866419304646
226_#43,29.455029380123804
226_#44,29.43839232110181
226_#45,29.421961693211543
226_#46,29.4057353461287
226_#47,29.38970037790756
226_#48,29.373865389845264
226_#49,29.358215329671808
226_#50,29.342765249657205
226_#51,29.327497947207146
226_#52,29.31241342232162
226_#53,29.29751597564922
226_#54,29.28279700589279
226_#55,29.26825651305232
226_#56,29.253888046154955
226_#57,29.23969590584926
226_#58,29.225665039865227
226_#59,29.2118040495
226_#60,29.198110784429296
226_#61,29.18457664335596
226_#62,29.17120377660428
226_#63,29.157990033849963
226_#64,29.144926813795863
226_#65,29.13202056741484
226_#66,29.11926054308545
226_#67,29.106653191780552
226_#68,29.094189912203014
226_#69,29.081870704352816
226_#70,29.06969556822996
226_#71,29.057662353510167
226_#72,29.04576245889627
226_#73,29.034002335361144
226_#74,29.02237338160764
226_#75,29.010879898284315
226_#76,28.99951543441832
226_#77,28.988275689361068
226_#78,28.97716926440972
226_#79,28.96618325761854
226_#80,28.95532196963611
226_#81,28.94458325013813
226_#82,28.93396279847604
226_#83,28.923464915298403
226_#84,28.913083149632364
226_#85,28.90281320082933
226_#86,28.89265506888933
226_#87,28.882613054460904
226_#88,28.8726807065712
226_#89,28.86285587489595
226_#90,28.85314070975941
226_#91,28.84353306083732
226_#92,28.83402862748108
226_#93,28.824629560015
226_#94,28.81533155779048
226_#95,28.80612924499681
226_#96,28.797030147769
226_#97,28.78802889029633
226_#98,28.77912869806523
226_#99,28.77031881945426
226_#100,28.76160570543628
228_#1,1.7636936024039305
228_#2,1.7657445093817934
228_#3,1.765391227168274
228_#4,1.762967049441879
228_#5,1.76002263980612
228_#6,1.7570106931505456
228_#7,1.7540931809657836
228_#8,1.751303341762708
228_#9,1.7486195402235916
228_#10,1.7459957989321977
228_#11,1.7433802726258376
228_#12,1.7407262835324078
228_#13,1.7379978674317147
228_#14,1.7351718557945393
228_#15,1.7322370429270109
228_#16,1.729191838832026
228_#17,1.7260414867143183
228_#18,1.722795924055783
228_#19,1.7194672272629907
228_#20,1.716068248812526
228_#21,1.7126113301104762
228_#22,1.709107298279973
228_#23,1.705565958303154
228_#24,1.701995222308461
228_#25,1.6984013556416224
228_#26,1.6947899232925003
228_#27,1.6911648245397046
228_#28,1.6875293908057376
228_#29,1.6838862720857717
228_#30,1.680237436947648
228_#31,1.6765843239601756
228_#32,1.6729283906206984
228_#33,1.669270526570453
228_#34,1.6656117160933603
228_#35,1.6619525270455289
228_#36,1.658293830139658
228_#37,1.654636079660634
228_#38,1.650979767750418
228_#39,1.647325197265601
228_#40,1.6436729739193647
228_#41,1.640023249140005
228_#42,1.6363763636411872
228_#43,1.6327323931370583
228_#44,1.629091791912506
228_#45,1.625454938538268
228_#46,1.6218218330143452
228_#47,1.618192475340737
228_#48,1.6145672819452566
228_#49,1.6109463285420516
228_#50,1.6073298422735656
228_#51,1.6037179745680934
228_#52,1.600110687568562
228_#53,1.596508246274488
228_#54,1.5929107264000195
228_#55,1.589318203659304
228_#56,1.585731018766007
228_#57,1.5821492474342755
228_#58,1.5785730789494798
228_#59,1.5750024375974714
228_#60,1.5714374748065465
228_#61,1.5678785312903694
228_#62,1.5643256070489404
228_#63,1.5607787020822597
228_#64,1.5572379678186226
228_#65,1.5537036314004724
228_#66,1.5501757685419573
228_#67,1.5466544549572243
228_#68,1.5431396906462744
228_#69,1.539632119179363
228_#70,1.5361312862716034
228_#71,1.5326375326366608
228_#72,1.529150971845757
228_#73,1.5256716796130396
228_#74,1.5221997695097302
228_#75,1.5187353929641243
228_#76,1.5152788528328136
228_#77,1.5118298084021324
228_#78,1.5083887896711152
228_#79,1.5049558344968363
228_#80,1.5015309807363693
228_#81,1.498114266246788
228_#82,1.49470595602761
228_#83,1.4913062015071306
228_#84,1.487914964828276
228_#85,1.4845323217051931
228_#86,1.4811586128515488
228_#87,1.4777939139814893
228_#88,1.4744384143803844
228_#89,1.4710919247628649
228_#90,1.4677548236996691
228_#91,1.4644273004761672
228_#92,1.4611093172352851
228_#93,1.4578009118340964
228_#94,1.454502538557488
228_#95,1.451213970263017
228_#96,1.4479354340931252
228_#97,1.4446671193331837
228_#98,1.4414091774114874
228_#99,1.4381615704709625
228_#100,1.4349242227974606
234_#1,30.37466248823712
234_#2,30.51339268695996
234_#3,30.659165380699072
234_#4,30.79527724135944
234_#5,30.91996416863794
234_#6,31.0336493082154
234_#7,31.138617249448306
234_#8,31.23761744596218
234_#9,31.333164932648607
234_#10,31.42719465736256
234_#11,31.520948244754287
234_#12,31.61505743344585
234_#13,31.70966128539808
234_#14,31.804592926257985
234_#15,31.89951463412068
234_#16,31.994031075697528
234_#17,32.08774294450101
234_#18,32.18032046502401
234_#19,32.27148948654375
234_#20,32.36103942951955
234_#21,32.4488173257945
234_#22,32.53471589899881
234_#23,32.61865965835375
234_#24,32.70058701927666
234_#25,32.78044831678153
234_#26,32.858205805479
234_#27,32.93382769977802
234_#28,33.007266321292015
234_#29,33.07849584422827
234_#30,33.147482496396286
234_#31,33.214222304597186
234_#32,33.27868546983937
234_#33,33.34086801892395
234_#34,33.40075803225428
234_#35,33.45834955003205
234_#36,33.513656478453335
234_#37,33.56669073711478
234_#38,33.61746821881191
234_#39,33.666012762738006
234_#40,33.71235218128524
234_#41,33.75651230024633
234_#42,33.79853881140841
234_#43,33.83847144676029
234_#44,33.87634795169133
234_#45,33.912227924184755
234_#46,33.94615109622936
234_#47,33.978175079208924
234_#48,34.008363444305544
234_#49,34.03676585650523
234_#50,34.063443900390624
234_#51,34.08846710694215
234_#52,34.11189110094414
234_#53,34.13378342677757
234_#54,34.15420765562452
234_#55,34.17323133186598
234_#56,34.19091008028628
234_#57,34.207315418465264
234_#58,34.22251091758503
234_#59,34.2365561756288
234_#60,34.24951079057978
234_#61,34.26144429341838
234_#62,34.27240237593173
234_#63,34.28245456910026
234_#64,34.291658484307725
234_#65,34.30005981334126
234_#66,34.30771815418408
234_#67,34.31467919862331
